Frequency
163
133
33
24
10
13
3
2
111
135
26
39
9
14
5
9
128
135
17
17
11
8
9
3
127
116
25
22
17
11
7
5
39
51
2
11
5
5
1
2
37
46
5
9
4
5
4
3
46
37
4
3
3
7
1
2
28
37
8
4
5
7
2
3
110
113
15
17
6
15
6
1
111
89
17
24
11
12
3
12
137
128
21
24
11
13
4
5
100
102
13
17
7
14
6
4
39
48
7
9
3
6
1
1
41
39
6
8
3
2
4
30
44
8
8
4
4
1
3
29
37
4
11
4
4
4
31
24
3
5
2
2
0
2
29
30
5
11
6
3
0
1
39
35
5
9
2
1
1
1
33
24
5
10
2
1
0
1
21
20
4
4
3
1
1
1
17
15
4
6
2
1
1
23
20
5
4
0
1
1
2
15
15
1
3
4
1
1
1
28
30
8
3
2
2
1
31
27
4
6
3
2
0
19
25
3
1
1
4
0
1
22
25
4
4
2
3
1
18
14
4
0
1
19
15
2
5
1
2
0
1
17
21
4
2
3
2
11
25
1
3
0
3
0
1
43
42
7
11
11
7
1
1
44
26
4
6
7
7
5
1
51
52
8
9
8
6
0
2
42
39
6
9
10
5
5
6
12
18
2
4
1
6
2
2
13
10
1
8
4
4
1
3
20
15
9
2
5
5
2
1
12
7
1
3
4
1
2
1
30
26
9
14
2
6
3
6
24
35
7
9
6
1
1
3
30
35
8
7
7
9
4
3
28
20
8
5
5
7
7
3
12
15
4
1
1
2
2
3
10
7
4
7
1
2
1
1
16
14
4
6
4
3
1
1
9
15
4
3
3
3
0
13
9
3
3
1
1
0
1
10
4
5
5
3
3
2
10
8
3
1
1
2
14
2
4
2
4
1
2
2
5
7
1
0
1
0
7
3
2
2
1
2
3
2
8
9
1
2
2
2
0
1
5
6
2
3
2
1
0
16
11
4
2
2
3
0
6
4
4
5
2
1
7
14
3
1
4
3
1
5
10
1
1
1
0
3
8
6
1
0
2
1
4
4
0
2
1
1
0
7
7
2
2
0
0
3
5
0
2
1
1
2
131
111
21
27
11
10
4
6
107
87
26
26
13
9
3
1
128
116
18
19
6
8
4
6
114
97
12
25
19
9
5
7
40
38
7
4
7
4
1
2
34
39
10
6
1
5
1
2
44
52
6
8
7
5
0
2
30
37
8
4
3
2
2
4
114
116
18
15
9
5
5
5
96
88
22
16
10
8
5
3
106
104
21
16
7
9
5
6
94
104
14
29
13
10
2
2
30
31
5
8
3
5
3
1
29
22
5
2
2
3
4
3
44
32
10
8
3
3
0
40
17
6
2
3
3
1
3
21
13
5
7
4
4
0
2
21
29
3
3
4
2
1
2
23
33
4
3
3
1
0
1
24
23
6
3
1
2
1
1
12
17
1
2
3
1
0
2
16
17
10
4
0
1
0
2
14
19
5
8
0
2
0
18
14
2
1
2
1
1
30
24
2
4
2
3
0
1
14
23
4
7
3
3
2
2
28
24
1
5
4
3
1
18
20
3
8
3
2
0
4
18
11
3
4
2
1
1
10
15
5
3
1
2
1
2
10
11
3
2
2
0
11
5
2
1
1
1
42
49
9
11
4
11
0
3
34
31
10
7
14
6
1
4
58
44
12
11
5
6
2
2
23
27
11
9
8
6
3
2
20
19
4
2
5
1
0
2
11
7
4
3
3
2
1
2
11
10
2
8
4
2
1
1
9
9
3
7
1
4
0
2
31
31
8
15
8
3
3
6
29
17
8
10
2
5
1
1
37
39
6
13
6
8
3
4
26
22
10
14
5
1
3
2
14
10
10
2
1
4
2
3
3
10
2
2
4
1
1
1
13
17
5
1
4
1
0
2
15
7
3
3
3
5
3
2
8
12
1
1
2
1
0
1
6
6
2
4
0
3
1
1
7
10
4
3
1
2
1
3
11
8
3
2
4
1
0
2
3
8
0
2
1
1
2
8
4
2
4
0
1
1
1
6
3
2
2
1
1
4
8
3
1
0
1
1
2
16
9
2
1
0
1
0
1
8
6
4
4
0
1
0
2
8
15
2
2
1
2
1
7
7
0
2
3
3
2
9
2
2
3
0
1
5
3
1
2
0
2
0
1
7
6
2
1
1
0
3
4
3
1
0
2
1
67
60
4
19
3
8
3
4
38
50
6
10
3
2
1
5
52
62
9
7
5
3
1
3
61
49
7
14
4
4
1
1
14
18
6
3
2
2
17
14
5
6
4
2
24
29
4
1
2
4
2
1
25
15
2
5
2
42
46
9
6
5
6
1
2
43
27
13
9
6
3
2
2
41
46
11
10
8
5
4
40
50
2
6
5
6
3
18
15
4
4
3
1
1
1
19
22
4
6
3
2
25
18
3
10
3
1
1
14
21
4
4
2
3
1
11
18
4
5
1
15
10
3
1
1
2
14
12
1
1
4
1
1
13
19
5
4
1
2
1
12
8
3
1
3
1
8
14
1
3
2
1
15
6
4
1
2
1
12
14
3
2
3
1
19
20
1
3
1
3
12
9
7
4
3
2
2
2
16
9
2
4
2
2
1
16
16
1
2
11
10
2
1
13
7
1
2
1
1
2
11
15
4
1
2
6
8
1
6
1
1
22
19
5
5
3
1
4
16
13
6
6
2
4
2
2
15
24
3
5
3
4
1
3
11
16
3
1
2
4
1
4
6
9
1
1
1
3
9
1
2
1
1
5
3
2
1
2
5
4
1
2
1
1
17
16
3
8
4
4
3
13
11
2
6
3
8
1
4
10
20
2
10
2
3
1
11
14
3
4
6
6
2
4
10
9
1
1
1
3
1
6
6
3
2
11
7
2
1
1
14
3
3
3
3
1
1
12
6
2
1
1
1
7
6
1
2
1
7
5
1
1
2
1
4
3
2
3
7
3
1
1
2
2
1
2
3
3
1
3
1
3
5
2
1
2
9
6
2
3
2
2
7
2
1
2
1
1
8
10
1
2
5
6
2
1
1
1
4
5
3
3
4
5
1
1
2
3
5
1
1
1
4
2
1
1
49
38
11
9
6
5
1
46
39
9
10
2
4
2
1
45
38
8
12
2
5
1
3
34
39
2
16
4
5
4
1
18
17
4
3
6
1
1
1
22
12
3
5
3
1
1
1
16
20
3
4
2
3
1
22
17
7
1
1
1
45
44
10
6
5
5
2
1
30
37
6
8
2
5
1
35
30
8
6
10
7
2
33
36
6
12
5
3
2
1
17
16
5
2
2
1
16
26
2
4
4
1
1
18
12
1
5
3
3
20
17
6
5
2
3
1
10
11
6
3
1
1
1
9
16
1
1
3
17
16
2
3
1
5
4
13
14
4
4
2
1
1
10
7
2
2
2
2
1
8
13
1
2
3
2
2
1
18
9
1
2
3
2
1
8
11
3
3
3
2
2
1
14
9
2
4
1
16
10
2
1
1
3
2
18
16
3
3
1
2
17
11
3
1
2
1
12
16
1
1
1
1
11
11
2
3
2
3
1
2
14
14
2
6
1
15
8
1
2
4
2
15
16
4
8
2
1
1
1
17
7
4
7
3
6
1
5
26
17
5
6
2
2
1
19
9
7
2
6
1
3
6
5
2
1
2
1
1
5
6
1
1
5
1
1
5
11
4
1
1
5
5
1
3
2
2
9
15
4
1
3
1
10
8
3
5
3
17
16
3
4
2
3
11
12
6
5
10
1
3
8
6
1
1
1
4
4
1
5
4
2
3
1
1
1
1
10
4
1
2
3
2
6
8
1
1
1
1
2
1
2
1
13
8
1
3
5
5
2
2
1
4
4
7
1
3
1
1
2
1
1
1
1
3
6
2
1
5
5
1
2
2
1
1
8
6
2
1
1
2
2
2
1
7
8
1
1
3
1
3
3
1
1
3
2
2
5
4
2
1
3
1
6
1
1
1
4
2
2
114
90
14
13
7
7
5
1
98
84
18
16
5
12
3
3
98
120
13
19
10
8
7
8
94
88
18
13
13
9
4
2
47
41
7
8
4
3
1
1
46
43
7
8
3
6
2
59
57
7
20
9
6
1
2
45
31
10
6
7
5
1
1
104
86
19
21
4
7
4
2
81
79
12
11
6
10
5
5
86
72
10
16
10
12
4
3
83
80
29
15
10
12
4
1
42
39
9
3
5
3
2
33
36
12
9
5
8
2
4
43
40
6
5
7
3
3
3
47
34
3
4
4
4
5
35
30
5
9
2
3
1
2
25
28
3
7
2
1
2
30
34
4
8
2
4
2
1
21
23
3
5
2
2
4
1
33
17
5
4
6
3
1
21
25
6
5
2
2
1
30
32
3
6
5
2
2
24
23
4
8
1
4
5
2
24
24
3
2
3
1
17
26
4
1
4
1
26
29
1
5
2
1
2
22
26
5
2
4
1
1
2
20
14
3
4
2
3
1
16
18
4
9
1
2
1
2
28
32
2
3
3
3
21
17
7
5
1
1
1
41
30
8
7
2
7
3
2
23
21
10
8
6
7
3
4
31
42
9
9
9
7
2
4
22
29
10
10
3
7
1
7
15
11
6
4
6
1
18
9
3
5
2
6
2
14
11
2
6
5
3
2
7
14
4
4
1
6
4
4
28
26
6
9
5
8
3
3
24
16
6
10
3
6
6
1
29
36
5
9
5
3
3
3
22
18
7
7
4
7
4
15
22
1
4
1
4
1
2
14
7
3
1
5
1
2
21
12
4
4
4
6
1
10
15
2
1
5
1
1
1
12
5
2
5
2
3
1
10
9
1
4
1
2
1
8
11
5
5
1
5
1
4
5
2
2
4
4
2
11
10
2
2
3
1
4
5
1
3
1
3
15
3
1
1
5
6
1
2
2
2
2
1
8
7
3
4
1
2
1
1
6
7
1
1
2
3
2
8
10
3
2
2
12
7
2
2
3
2
1
8
9
2
4
1
10
7
2
3
1
1
1
9
13
2
3
2
1
3
10
5
3
1
1
1
2
103
87
17
15
9
13
5
5
80
96
16
28
7
12
4
4
94
86
13
18
9
6
4
5
88
90
22
31
10
10
6
7
34
38
9
6
6
2
1
2
41
32
4
11
2
2
1
2
48
40
2
11
3
3
1
43
38
13
5
8
7
2
76
76
11
16
13
9
4
2
61
59
16
19
7
10
5
3
91
67
11
22
4
12
4
2
73
69
14
16
7
7
4
2
25
45
3
9
6
6
1
1
37
27
9
3
1
6
23
47
3
10
8
3
33
40
4
13
5
4
2
2
26
23
4
2
1
1
18
15
6
8
2
3
2
3
39
26
4
2
3
3
3
14
20
7
6
7
1
1
29
25
5
7
2
3
2
1
20
33
5
5
1
6
1
19
39
3
11
3
4
1
19
24
6
5
1
5
1
1
20
20
3
3
3
4
2
22
18
1
6
3
3
1
3
26
30
8
5
3
1
1
26
25
8
2
3
1
4
26
30
3
2
2
4
1
18
9
3
4
1
2
2
32
21
6
3
5
1
1
14
18
6
7
3
2
2
1
23
36
4
13
3
5
3
2
22
23
12
9
2
5
2
3
22
32
8
11
4
10
4
23
29
7
9
3
8
2
5
20
16
3
8
4
5
3
1
7
17
7
2
2
3
1
1
16
22
3
2
1
2
1
12
9
6
3
4
2
2
24
23
10
7
6
5
1
3
20
33
9
6
1
4
2
1
29
21
5
8
4
7
1
1
22
17
4
11
5
5
1
3
14
16
1
2
5
2
1
8
19
3
1
5
1
1
10
11
2
4
2
4
1
2
15
10
2
3
2
2
3
5
8
1
2
4
2
6
7
1
2
2
1
1
1
11
7
3
3
3
6
12
1
3
2
1
1
1
10
6
2
5
2
2
1
5
6
5
2
2
1
2
1
8
12
2
1
3
2
5
9
2
3
2
1
2
11
17
2
2
1
6
7
4
2
2
1
1
5
11
2
1
1
3
1
1
6
5
3
4
2
2
5
15
3
4
3
2
1
4
4
1
2
3
10
2
1
3
1
2
1
7
5
5
2
3
32
32
11
11
3
7
1
1
49
47
12
12
2
2
1
41
36
10
6
4
3
2
1
49
40
11
11
2
6
3
3
39
26
5
6
1
1
21
22
4
5
3
4
25
27
1
3
2
2
25
16
5
3
3
3
2
2
36
41
3
9
2
1
2
2
29
30
7
1
7
1
1
3
31
47
6
6
4
3
3
2
35
42
5
7
5
3
1
17
22
5
6
3
4
11
16
5
4
3
31
21
2
4
3
1
1
22
27
4
5
1
1
10
16
1
4
1
1
1
19
17
1
5
2
13
10
1
4
1
1
15
10
2
4
1
1
1
23
15
3
2
3
1
3
16
16
4
10
2
14
9
2
2
1
1
2
3
11
16
2
2
1
3
2
13
14
5
1
1
1
14
18
1
1
3
1
1
19
11
3
2
2
1
10
11
4
4
1
1
1
12
17
4
2
1
1
16
11
3
6
5
1
19
12
2
1
1
2
1
21
13
3
4
1
1
17
19
3
8
3
3
2
2
15
12
5
1
3
1
1
16
22
4
6
1
2
1
9
11
4
5
1
5
3
5
10
1
5
1
3
2
2
6
6
2
2
3
2
13
8
4
3
2
5
1
1
8
6
4
2
1
1
2
20
21
4
6
2
1
1
9
11
3
2
5
2
3
2
22
18
4
7
1
1
2
2
11
7
3
3
2
6
1
9
10
2
5
2
2
4
10
5
4
2
5
1
8
18
1
4
1
4
7
2
3
1
1
8
10
2
3
1
1
1
2
4
7
3
3
1
1
9
3
1
2
1
2
4
7
1
2
1
6
10
5
1
1
1
1
5
5
1
1
2
14
7
1
2
1
1
2
5
1
1
4
5
1
1
2
1
3
5
3
1
3
4
4
1
1
3
2
1
3
1
7
4
1
2
1
5
6
1
1
1
1
6
4
1
2
6
1
6
2
1
1
1
36
37
7
4
3
4
1
36
33
9
8
1
3
1
2
46
31
4
3
7
3
2
27
29
8
6
1
6
4
25
17
2
3
2
2
1
16
18
3
7
1
2
1
20
25
6
4
2
6
3
17
19
2
2
1
1
1
42
30
5
9
5
1
2
1
37
22
3
10
4
5
1
35
37
5
6
1
5
3
2
34
29
3
4
3
3
1
22
14
3
5
2
3
20
6
2
2
1
4
1
11
19
6
1
1
2
1
18
16
6
3
2
6
4
2
22
15
1
1
1
2
1
15
11
1
5
1
2
1
1
14
10
4
1
2
1
14
11
4
4
3
1
2
3
15
19
3
2
1
