Frequency
24
21
5
7
7
6
4
1
20
23
2
1
7
2
2
2
119
79
28
20
16
23
3
9
107
95
24
15
32
21
8
9
13
9
3
2
4
1
1
7
5
4
2
3
3
2
76
56
18
22
13
11
7
2
54
59
15
17
23
14
8
4
12
17
1
3
4
2
3
22
16
5
6
6
6
1
3
80
75
13
10
11
20
8
5
65
56
17
21
18
15
5
1
4
5
1
4
1
1
2
13
9
3
1
1
62
48
10
11
15
8
3
4
49
35
13
10
8
9
3
4
11
14
5
1
7
2
1
9
5
2
2
5
1
66
50
11
22
11
15
7
4
51
63
15
11
17
10
8
4
13
13
2
5
9
6
1
1
48
46
22
11
12
12
5
3
58
41
11
11
8
8
2
4
7
6
2
2
2
2
13
9
2
1
1
1
1
58
65
8
15
18
9
6
5
47
46
8
5
11
8
2
2
5
8
2
1
7
5
2
5
48
34
10
9
13
6
3
1
43
31
12
8
7
5
4
1
7
6
2
4
5
3
6
11
1
3
6
54
41
13
12
13
12
1
2
42
39
8
12
12
11
3
2
9
5
3
1
1
2
1
7
3
1
1
3
1
28
24
4
12
11
7
1
3
29
19
10
6
10
10
3
2
7
7
2
3
3
1
1
2
6
4
1
2
1
2
2
1
34
25
7
10
14
12
2
4
28
13
8
10
12
10
4
5
7
1
1
1
1
1
1
4
1
1
1
1
20
24
6
5
4
3
4
2
19
15
9
2
3
11
4
5
5
3
1
3
1
2
3
1
4
1
33
34
12
5
7
1
5
24
25
4
3
7
5
7
3
4
4
6
1
8
6
2
1
2
23
18
4
5
6
8
3
16
25
11
9
9
7
1
2
4
2
3
1
1
2
2
2
1
2
1
19
12
4
4
3
6
2
1
20
19
5
3
3
7
2
1
3
3
1
1
2
4
1
1
1
12
14
4
2
7
6
2
4
15
11
7
5
8
3
2
2
25
25
8
6
8
7
1
1
21
23
7
7
7
10
2
5
115
109
24
25
38
29
2
2
112
98
29
24
22
30
3
13
17
16
5
1
4
1
3
16
16
4
2
2
5
63
54
22
14
17
13
4
3
90
60
15
5
15
13
5
6
17
19
3
3
2
4
2
1
20
12
5
2
2
6
2
1
72
74
16
12
17
11
8
7
67
62
13
19
14
12
5
9
12
1
2
2
2
1
1
7
7
1
2
3
1
43
42
12
9
15
17
7
2
49
36
9
8
11
9
4
2
15
14
1
2
13
8
3
1
3
3
2
1
66
55
13
11
18
15
2
74
52
8
14
10
11
2
5
9
8
1
1
2
4
2
9
6
3
2
1
1
35
46
10
6
2
11
3
4
57
48
4
9
13
16
2
4
9
14
3
4
3
1
8
11
2
1
1
1
1
57
49
5
13
16
3
4
2
47
41
14
9
6
14
1
4
9
12
2
1
1
2
1
6
3
2
1
1
42
21
6
9
6
3
1
33
37
3
13
3
5
2
1
11
8
2
3
8
2
1
1
7
13
1
3
1
1
45
30
9
11
14
9
5
5
49
45
18
14
18
11
5
3
4
6
2
1
2
8
3
1
2
1
1
32
22
8
8
9
12
3
2
16
22
13
4
9
5
4
3
2
3
1
1
1
3
1
6
9
2
1
2
2
1
33
31
8
11
9
7
1
22
25
11
7
11
3
5
1
4
5
1
2
2
2
1
7
6
7
2
1
17
14
7
4
2
1
2
4
31
15
3
6
6
3
3
3
4
3
1
1
1
1
9
4
3
1
1
26
32
9
5
7
6
1
1
26
19
6
7
5
7
3
2
6
3
1
2
1
1
1
1
34
17
4
6
10
5
3
3
16
17
9
5
6
5
1
1
8
4
1
3
1
4
2
1
1
22
21
7
3
6
7
5
1
19
11
5
7
8
2
2
1
5
3
1
1
2
1
2
1
10
15
2
6
9
6
3
7
11
3
3
2
3
2
15
14
2
2
2
2
1
7
8
2
3
3
1
2
68
51
10
12
9
14
2
2
50
37
12
14
17
17
3
3
4
7
2
2
1
1
4
5
2
3
1
4
1
40
47
10
4
8
5
1
43
37
14
5
9
12
3
2
10
9
4
4
3
2
1
7
4
3
1
1
1
40
43
13
5
16
6
3
2
32
46
14
10
3
5
2
3
10
4
1
1
3
1
1
9
4
1
2
3
1
33
32
8
5
4
5
2
36
24
4
6
7
8
1
2
8
6
3
2
1
2
9
5
2
3
3
2
73
75
16
20
19
15
2
2
73
67
18
14
10
15
4
5
8
8
1
1
4
1
5
7
2
1
2
2
65
57
13
9
12
10
3
3
54
51
19
13
11
4
4
1
4
8
1
1
1
2
1
5
6
1
2
4
1
54
50
10
12
15
21
5
2
63
44
11
8
12
9
5
1
7
2
1
1
5
3
1
2
2
2
1
46
44
9
11
11
9
5
2
53
34
8
5
6
11
1
2
8
4
1
3
2
1
2
2
2
3
24
30
11
12
5
7
3
1
18
23
11
11
6
3
3
1
2
4
2
2
5
2
1
16
24
4
3
1
2
1
1
24
14
3
5
6
7
3
4
3
7
1
1
2
3
2
1
1
3
1
23
16
4
5
6
6
3
4
10
20
4
3
1
7
2
1
1
2
2
1
1
1
1
2
1
1
1
2
1
11
8
2
4
4
5
2
1
14
9
2
5
3
2
1
2
2
1
1
3
1
2
1
1
34
38
15
11
13
6
1
2
36
24
8
11
11
11
2
4
3
1
1
1
1
1
1
1
35
25
6
5
6
7
4
2
25
19
6
7
2
4
3
1
3
2
1
3
1
1
4
22
11
1
5
12
7
3
11
19
3
7
5
5
3
1
2
1
4
2
20
22
5
3
4
6
5
17
14
7
1
5
4
1
1
18
11
2
6
2
2
1
11
6
4
3
7
2
2
1
48
67
14
5
12
8
3
8
67
58
19
15
16
11
4
3
10
7
3
3
1
2
7
8
1
5
5
1
1
44
47
11
8
11
11
5
2
39
28
13
9
8
11
2
4
10
10
4
1
1
4
1
8
8
4
2
3
2
1
45
41
11
16
11
7
4
6
38
28
8
9
14
9
4
4
5
7
3
2
1
8
7
3
1
1
3
1
34
41
5
8
12
6
2
2
34
27
7
3
9
2
2
2
11
6
2
5
2
8
10
3
2
1
1
69
72
12
9
12
17
5
3
63
57
10
23
17
10
6
5
7
6
1
1
1
1
8
3
1
1
1
1
69
45
7
11
14
12
3
5
51
41
12
8
7
12
3
1
11
4
2
2
1
1
3
10
1
2
2
1
51
46
10
8
7
12
3
3
59
40
5
10
10
7
3
4
8
4
3
4
6
1
1
39
37
9
7
12
2
1
1
26
28
13
3
8
8
4
3
5
5
3
1
5
1
2
1
3
3
2
2
1
32
26
5
6
6
10
7
2
29
23
5
6
7
6
1
2
4
5
1
1
4
3
2
2
1
1
1
19
19
6
2
4
4
1
1
15
12
9
6
4
3
1
1
5
5
1
1
1
1
3
2
1
14
19
4
4
2
3
2
2
17
20
11
8
7
3
1
3
2
3
1
2
1
5
2
1
1
14
4
4
2
4
6
11
20
7
5
6
2
1
2
5
2
2
1
1
1
1
3
29
27
4
8
10
6
2
2
27
21
6
11
8
9
1
2
1
4
1
1
3
2
2
1
2
20
27
4
3
6
4
4
5
14
10
3
7
9
6
3
1
2
3
1
1
1
1
2
1
1
21
21
5
8
3
4
3
1
25
15
5
8
5
6
2
1
4
1
1
1
1
15
14
6
4
7
8
1
9
8
6
4
7
1
2
1
27
14
6
4
7
4
1
4
21
20
5
5
10
5
1
79
71
13
15
20
18
5
6
74
67
14
15
11
11
5
4
14
17
6
4
6
2
2
19
13
5
2
5
2
2
54
49
21
5
15
8
3
5
53
59
8
5
14
17
1
4
21
20
2
3
1
2
2
3
21
7
4
1
6
7
3
1
61
56
10
7
13
12
3
3
64
42
8
14
13
3
5
11
11
3
1
3
2
1
1
7
8
3
2
3
1
30
43
7
10
14
7
4
3
27
35
7
3
7
7
1
2
13
10
8
3
2
1
2
10
17
1
1
2
6
1
1
54
41
12
12
10
11
1
1
45
46
14
16
5
11
2
21
16
1
1
3
3
2
11
6
1
4
4
2
34
55
8
9
10
7
3
2
37
35
9
8
16
11
2
5
20
6
3
1
3
1
1
11
7
3
2
1
36
37
11
9
6
7
2
1
40
29
18
7
7
7
3
3
7
6
1
2
3
1
2
11
8
2
3
2
1
2
27
32
6
5
8
7
1
2
25
24
6
7
7
7
1
12
10
1
5
2
1
2
1
8
2
2
3
4
2
3
1
35
28
6
10
8
7
4
25
26
7
9
12
3
1
1
7
3
1
2
3
1
4
9
6
2
2
3
1
28
24
6
3
6
4
2
2
24
15
9
7
8
9
7
2
9
4
2
3
4
1
6
4
2
1
3
25
16
6
5
7
5
4
3
24
18
7
4
9
7
2
3
4
2
2
1
5
6
1
1
1
1
3
1
29
12
4
2
6
7
2
1
12
14
1
3
3
2
9
5
1
2
3
1
5
4
1
1
1
1
20
20
6
9
7
6
1
25
14
8
4
4
9
5
3
5
4
4
2
1
9
5
3
1
1
1
14
12
5
1
5
4
3
16
9
3
4
7
6
1
1
5
7
4
1
2
1
5
7
1
1
12
14
1
1
4
2
1
16
5
5
3
3
8
4
1
5
2
1
1
2
1
2
3
1
1
2
1
19
13
3
4
3
4
3
10
8
4
1
6
7
3
1
25
32
6
3
3
3
2
1
23
25
7
7
8
5
1
1
89
60
19
14
26
12
11
9
87
74
19
12
13
18
7
4
20
16
2
2
6
4
1
18
13
4
3
4
2
1
46
47
11
5
7
9
6
4
46
56
12
12
11
10
2
3
25
15
3
3
2
3
1
2
17
13
5
3
4
3
2
3
60
43
12
13
10
8
5
3
55
51
8
9
16
11
2
1
7
16
3
2
3
1
1
2
8
9
1
3
8
2
1
45
37
10
7
5
7
2
1
36
32
6
3
9
11
6
2
16
11
4
5
2
13
18
4
5
2
54
41
12
8
10
13
6
4
53
44
13
6
11
3
5
3
18
8
2
2
2
2
1
14
3
1
3
3
2
1
31
36
11
3
10
8
1
2
31
32
8
4
10
7
1
2
10
7
3
1
1
3
5
10
1
1
1
6
1
2
37
26
3
6
9
3
3
2
40
30
8
6
5
18
1
1
9
11
3
1
1
4
8
2
3
2
1
2
21
14
7
5
10
6
1
35
22
3
7
5
5
2
2
12
13
4
1
2
11
9
3
3
4
3
2
1
39
30
12
6
7
9
1
4
24
23
5
6
7
10
3
2
5
7
1
2
2
2
6
7
5
1
1
3
1
28
23
8
4
4
10
3
2
10
14
3
8
9
4
4
1
8
3
3
2
2
2
3
6
1
4
3
4
1
1
22
21
4
2
4
8
2
3
23
20
6
7
5
4
5
1
6
5
1
2
1
2
4
2
3
2
2
19
11
6
4
2
6
10
10
2
6
1
1
2
2
4
2
2
2
1
1
3
4
2
3
2
1
18
13
5
7
4
2
1
15
18
1
6
4
3
2
3
3
5
1
1
2
1
1
7
2
2
2
1
17
23
3
4
8
5
1
12
12
3
3
5
5
3
4
2
2
6
2
1
3
1
2
3
2
2
11
14
5
3
3
4
1
4
17
11
5
4
5
3
1
2
2
2
2
2
1
3
4
4
2
13
8
4
5
3
1
1
1
10
15
1
4
7
3
1
13
14
4
1
6
5
1
2
13
12
2
2
2
6
1
43
50
16
7
6
13
1
7
47
52
11
9
14
15
4
2
7
6
4
1
1
10
7
2
3
1
1
35
28
4
11
5
9
3
3
37
26
7
8
2
14
2
3
9
15
2
1
1
2
2
1
13
9
1
3
4
1
2
37
31
5
4
7
7
3
2
30
26
5
7
4
9
2
6
6
4
1
2
5
8
4
1
6
1
1
19
16
5
3
5
4
2
25
18
2
5
4
7
2
2
12
7
2
3
2
2
1
2
11
8
2
3
57
48
11
14
15
6
2
3
54
41
7
14
8
7
7
2
3
4
1
4
1
5
8
6
3
1
1
36
45
6
7
5
6
2
3
36
43
15
5
6
9
1
1
9
5
1
1
1
9
8
1
1
1
3
1
42
35
9
9
9
5
3
4
51
30
12
9
6
10
3
1
3
4
2
1
2
1
1
2
4
1
2
1
1
30
32
6
9
7
5
3
32
17
9
6
6
8
2
3
4
2
1
2
5
4
1
3
1
26
18
5
3
6
5
2
14
16
6
3
4
7
1
1
4
4
1
3
1
3
1
1
19
9
3
5
2
4
1
2
11
5
5
2
6
8
3
8
5
1
1
1
2
3
1
1
3
2
1
1
14
11
3
2
3
1
1
7
11
1
3
6
2
1
1
4
2
1
2
1
1
3
5
1
12
15
5
5
3
3
14
9
1
2
3
2
2
1
4
4
1
6
3
2
3
1
1
27
20
8
7
7
3
2
1
20
15
6
7
11
4
2
6
1
1
3
2
2
2
1
16
9
6
5
5
4
2
1
18
9
6
8
7
4
3
2
5
3
1
2
2
2
4
2
1
24
13
1
4
8
3
4
13
11
3
6
6
4
2
1
1
1
1
1
1
1
13
10
2
3
10
5
3
15
10
4
1
2
6
18
12
3
5
1
1
1
12
15
2
2
6
1
1
1
53
38
9
9
14
7
3
1
38
39
16
14
13
16
2
2
10
6
1
2
5
3
10
8
2
2
3
5
1
25
34
8
8
10
13
4
4
45
35
6
4
3
2
5
4
11
11
4
6
3
3
1
7
14
4
3
1
1
1
2
34
29
5
10
7
4
2
2
35
27
7
8
4
6
2
2
12
8
4
1
4
1
2
3
5
1
3
2
1
25
23
2
1
7
5
1
1
38
36
12
6
5
5
3
2
10
11
4
2
3
1
7
8
1
3
2
2
1
1
47
42
5
10
8
8
3
8
55
49
7
6
13
12
2
2
7
4
1
3
2
1
9
9
2
2
2
1
43
36
8
8
7
5
3
2
31
21
8
8
7
8
5
2
7
5
2
1
1
1
3
8
2
1
1
39
28
6
8
6
6
3
2
40
31
5
6
9
9
1
6
4
8
2
1
2
1
1
6
7
2
2
37
29
10
2
4
4
28
29
7
10
8
5
6
4
1
3
2
4
1
1
7
3
3
1
1
